Segmento_x,CNPJ,Nome_x,employer_name,reviews_count,culture_count,salaries_count,benefits_count,employer-website,employer-headquarters,employer-founded,employer-industry,employer-revenue,url,Geral,Cultura e valores,Diversidade e inclusÃ£o,Qualidade de vida,Alta lideranÃ§a,RemuneraÃ§Ã£o e benefÃ­cios,Oportunidades de carreira,Recomendam para outras pessoas(%),Perspectiva positiva da empresa(%),Nome_y,match_percent,Segmento_y,Ano,Trimestre,Categoria,Tipo,Instituição financeira,Índice,Quantidade de reclamações reguladas procedentes,Quantidade de reclamações reguladas - outras,Quantidade de reclamações não reguladas,Quantidade total de reclamações,quantidade_total_clientes_ccs_scr,quantidade_clientes_ccs,quantidade_clientes_scr,Unnamed: 14
S4,15581638.0,FACTA S.A. CFI,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FACTA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO,"396,37",352.0,257.0,67.0,676.0,0.0,0.0,0.0,
S4,15761217.0,CC A�ORIANA LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,16348005.0,COOPERATIVA DE CR�DITO RURAL ILH�US LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,16564240.0,"COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS APOSENTADOS, PENSIONISTAS E IDOSOS LIGADOS AO SINDICATO NACIONAL DOS APOSENTADOS, PENSIONISTAS E IDOSOS DA FOR�A SINDICAL - SICOOB COOPERNAPI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,16651002.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,16657210.0,CHLOE DTVM LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,16721078.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS FUNCION�RIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E �RG�OS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,16779741.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DO ALTO VALE DO ITAJA� - VIACREDI ALTO VALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,16789470.0,TURISCAM CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,16854999.0,SINGRATUR CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,16927221.0,AMAZ�NIA CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,16944141.0,BROKER BRASIL CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17015842.0,COOPERATIVA DE CR�DITO RURAL DE ECONOMIA SOLID�RIA DE CODAJ�S - CODCRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,17079937.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A., ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
,17079937.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,PINBANK BRASIL INSTITUIÇÃO DE PAGAMENTO S.A., ,1.0,0.0,0.0,1.0,0.0,0.0,0.0,
S3,17184037.0,MERCANTIL DO BRASIL - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S3,17184037.0,BANCO MERCANTIL DO BRASIL S.A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17305319.0,ESC RUY LAGE SOC CT LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17312083.0,H.H.PICCHIONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17312661.0,AMARIL FRANKLIN CTV LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17314501.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA A�O MINAS GERAIS S.A. - A�OMINAS E EMPRESAS SUBSIDI�RIAS EM OURO BRANCO LTDA. - COOPA�O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17315359.0,SITA SCCVM S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17343510.0,COOPERATIVA DE CR�DITO RURAL COM INTERA��O SOLID�RIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17343682.0,PENTAGONO S/A DTVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2021.0,1º,Grupo Secundário,Banco/financeira,BANCO TRIANGULO S.A., ,3.0,8.0,16.0,27.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2021.0,2º,Demais bancos e financeiras,Banco/financeira,BANCO TRIANGULO S.A., ,15.0,3.0,10.0,28.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2021.0,3º,Demais bancos e financeiras,Banco/financeira,BANCO TRIANGULO S.A., ,10.0,15.0,6.0,31.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2021.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A., ,10.0,15.0,15.0,40.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A., ,11.0,21.0,11.0,43.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A., ,8.0,24.0,10.0,42.0,0.0,0.0,0.0,
S4,17351180.0,BANCO TRIANGULO S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,BANCO TRIANGULO S.A., ,7.0,18.0,8.0,33.0,0.0,0.0,0.0,
S4,17352220.0,SENSO CCVM S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17359351.0,STARA FINANCEIRA S.A. - CFI,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,STARA FINANCEIRA S.A. - CRÉDITO FINANCIAMENTO E INVESTIMENTO, ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
S5,17361536.0,COOPERATIVA DE CR�DITO DE SERVIDORES P�BLICOS E TRABALHADORES DA REDE DE ENSINO DA REGI�O E COLAR METROPOLITANO DO VALE DO A�O LTDA. - SICOOB COSMIPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17411307.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DAS EMPRESAS PLASCAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17441197.0,ECONOMISA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17453575.0,ICBC DO BRASIL BM S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2021.0,3º,Demais bancos e financeiras,Banco/financeira,ICBC DO BRASIL BANCO MÚLTIPLO S.A., ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
S4,17453575.0,ICBC DO BRASIL BM S.A. - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ICBC DO BRASIL BANCO MÚLTIPLO S.A., ,0.0,2.0,0.0,2.0,0.0,0.0,0.0,
S5,17502881.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA CEMIG E DAS IND�STRIAS METAL�RGICAS E DE MATERIAL EL�TRICO DE JUIZ DE FORA LTDA. - SICOOB CECREMEC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17508380.0,UNI�O ALTERNATIVA CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17607375.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA VALE FERTILIZANTES DE UBERABA - COPERURA LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17635177.0,CONEXION CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17772370.0,VIPS CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,17826860.0,MS SCMEPP LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17902616.0,POLO CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,17904906.0,BRX CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18140913.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA CBMM LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,18145784.0,NUMATUR CC LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18188384.0,CREFAZ SCMEPP LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,18189547.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,CLOUDWALK INSTITUIÇÃO DE PAGAMENTO E SERVICOS LTDA, ,7.0,9.0,14.0,30.0,0.0,0.0,0.0,
S4,18287740.0,CONECTA CC LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18310649.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS SERVIDORES P�BLICOS MUNICIPAIS EM JO�O MONLEVADE LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18340695.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA IND�STRIA DE PAP�IS SUDESTE LTDA . - CREDESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18394228.0,TORRES MENDES SCMEPP LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,18520834.0,UBS - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,18539102.0,CHG-MERIDIAN DO BRASIL AM S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,18684408.0,FUTURAINVEST DTVM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18810553.0,FINSOL SCMEPP S.A.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,18941229.0,MUTUAL APETRIM CI S/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,18966739.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DA REGI�O DE TR�S PONTAS LTDA. - SICOOB COPERSUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,19086249.0,EXECUTIVE CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,19307785.0,MSB BANK S.A. BANCO C�MBIO - PRUDENCIAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19324634.0,LAMARA SCMEPP LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19402130.0,"COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS SERVIDORES DA FUNDA��O HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGI�O METROPOLITANA E ZONA DA MATA LTDA. - CECREF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19449602.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DA REGI�O DE CARATINGA LTDA.   SICOOB CREDCOOPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19495266.0,COOPERATIVA DE CR�DITO DOS EMPREGADOS DA COMPANHIA INDUSTRIAL CATAGUASES E DA BAUMINAS LTDA. - COOPECIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19535009.0,COOPERATIVA DE CR�DITO DOS TRANSPORTADORES RODOVI�RIOS E DE LOG�STICA DO RIO GRANDE DO SUL - TRANSULCRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,19540550.0,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A., ,0.0,3.0,1.0,4.0,0.0,0.0,0.0,
,19540550.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A., ,3.0,11.0,2.0,16.0,0.0,0.0,0.0,
,19540550.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,ASAAS GESTÃO FINANCEIRA INSTITUIÇÃO DE PAGAMENTO S.A., ,8.0,42.0,5.0,55.0,0.0,0.0,0.0,
S5,19551787.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS SERVENTU�RIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19869338.0,COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO A�O LTDA - SICOOB VALE DO A�O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19875244.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DAS EMPRESAS E PRESTADORES DE SERVI�O DO GRUPO ARCELORMITTAL - SICOOB COPESITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,19962468.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS ADVOGADOS DO RIO GRANDE DO SUL - SICREDI COOABCRED/RS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20062766.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS COLABORADORES DO GRUPO EMPRESARIAL A COSTA LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,20155248.0,PARMETAL DTVM LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20158571.0,HR SCMEPP LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20177390.0,COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS TRABALHADORES DO GRUPO EMPRESARIAL ITATIAIA LTDA. - COOPERITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20251847.0,EGONCRED SCMEPP LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20269566.0,VNK SCMEPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,20283069.0,JN-MAXI CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,20443996.0,BECKER FINANCEIRA SA - CFI,,,,,,,,,,,,,,,,,,,,,,,,2021.0,2º,Demais bancos e financeiras,Banco/financeira,"BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO", ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
S4,20443996.0,BECKER FINANCEIRA SA - CFI,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO", ,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
S4,20443996.0,BECKER FINANCEIRA SA - CFI,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,"BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO", ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
S5,20622809.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA SAMARCO MINERA��O S.A. LTDA - CREDISAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20833976.0,COOPERATIVA DE CR�DITO DOS SERVIDORES P�BLICOS MUNICIPAIS DE TIM�TEO LTDA. - COOPERTIM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,20833992.0,COOPERATIVA DE CR�DITO M�TUO DOS EMPREGADOS DO CENTRO UNIVERSIT�RIO NEWTON PAIVA LTDA. - CREDIPAIVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,20855875.0,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,NEON PAGAMENTOS S.A.,"324,25",210.0,108.0,47.0,365.0,0.0,0.0,0.0,
S5,20961629.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS COLABORADORES DA VALE S.A. - LTDA. - SICOOB CREDIVALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,21018182.0,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA.,"102,12",48.0,26.0,4.0,78.0,0.0,0.0,0.0,
,21018182.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,1º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA.,"173,53",93.0,98.0,16.0,207.0,0.0,0.0,0.0,
,21018182.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA.,"70,09",39.0,60.0,15.0,114.0,0.0,0.0,0.0,
,21018182.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,EBANX INSTITUICAO DE PAGAMENTOS LTDA., ,27.0,35.0,5.0,67.0,0.0,0.0,0.0,
S4,21040668.0,GLOBAL EXCHANGE BR SOC. CC LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21110927.0,COOPERATIVA DE CREDITO CLASSICA DOS FUNCIONARIOS E PRESTADORES DE SERVI�OS DAS EMPRESAS LIGADAS AO GRUPO EUCATUR LTDA. - EUCRED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,21112244.0,VINCI DTVM LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21130869.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS COLABORADORES DA COOPEDER LTDA. - CREDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,21148439.0,SEALANDAIR CC LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,21198087.0,COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERA��O SOLID�RIA   CENTRAL CRESOL SICOPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21332862.0,CARTOS SCMEPP LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21597133.0,"COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPREGADOS DA BECTON DICKINSON IND�STRIAS CIR�RGICAS LTDA., LTDA.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21661202.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21670187.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DE BOM DESPACHO LTDA - SICOOB CREDIBOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21682737.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DE CURVELO LTDA. - SICOOB CREDICENTRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21797311.0,COOPERATIVA DE CR�DITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU �RG�O AUXILIAR LTDA. - SICOOB COFAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,21866694.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,21995256.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,MAG INSTITUICAO DE PAGAMENTO LTDA, ,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
,22121209.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,STRIPE BRASIL SOLUCOES DE PAGAMENTO INSTITUICAO DE PAGAMENTO LTDA, ,0.0,2.0,2.0,4.0,0.0,0.0,0.0,
S5,22150505.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPRES�RIOS DA REGI�O METROPOLITANA DE PATOS - SICOOB SERT�O PARAIBANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,22177858.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,GRANITO INSTITUIÇÃO DE PAGAMENTO S.A., ,4.0,4.0,4.0,12.0,0.0,0.0,0.0,
,22177858.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,4º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,GRANITO INSTITUIÇÃO DE PAGAMENTO S.A., ,3.0,0.0,2.0,5.0,0.0,0.0,0.0,
S5,22491263.0,COOPERATIVA DE ECONOMIA E CR�DITO M�TUO DOS EMPRES�RIOS DA REGI�O NORTE MARANHENSE - SICOOB NORTE MARANHENSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,22610500.0,VORTX DTVM LTDA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,22639377.0,SINOSSERRA S/A - SCFI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,22656789.0,COOPERATIVA DE CR�DITO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,22724710.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,22749014.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DE PARAOPEBA LTDA. - SICOOB CREDIPARAOPEBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,22753982.0,COOPERATIVA DE CR�DITO DE LIVRE ADMISS�O DE SETE LAGOAS LTDA - SICOOB CREDISETE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S5,22760839.0,COOPERATIVA REGIONAL DE CR�DITO DE LIVRE ADMISS�O DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CR�DITO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
S4,23010182.0,GOOD CC LTDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,
,23114447.0,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,3º,"Demais Bancos, Financeiras e Instituições de Pagamento",Banco/financeira,FLAGSHIP INSTITUICAO DE PAGAMENTOS LTDA, ,7.0,8.0,0.0,15.0,0.0,0.0,0.0,
